design,partition,cohort_index,source_row_id,financial_year,larger_fire
temporal,train,30407,31692,2011/12,1
temporal,train,30408,31693,2011/12,1
temporal,train,30409,31694,2011/12,1
temporal,train,30410,31695,2011/12,1
temporal,train,30411,31696,2011/12,1
temporal,train,30412,31697,2011/12,0
temporal,train,30413,31698,2011/12,0
temporal,train,30414,31699,2011/12,0
temporal,train,30415,31700,2011/12,1
temporal,train,30416,31701,2011/12,0
temporal,train,30417,31704,2011/12,0
temporal,train,30418,31705,2011/12,0
temporal,train,30419,31706,2011/12,0
temporal,train,30420,31707,2011/12,0
temporal,train,30421,31708,2011/12,0
temporal,train,30422,31709,2011/12,0
temporal,train,30423,31710,2011/12,0
temporal,train,30424,31711,2011/12,0
temporal,train,30425,31712,2011/12,0
temporal,train,30426,31713,2011/12,0
temporal,train,30427,31714,2011/12,0
temporal,train,30428,31715,2011/12,0
temporal,train,30429,31716,2011/12,0
temporal,train,30430,31717,2011/12,0
temporal,train,30431,31718,2011/12,0
temporal,train,30432,31719,2011/12,0
temporal,train,30433,31720,2011/12,0
temporal,train,30434,31721,2011/12,1
temporal,train,30435,31723,2011/12,1
temporal,train,30436,31724,2011/12,0
temporal,train,30437,31725,2011/12,0
temporal,train,30438,31726,2011/12,0
temporal,train,30439,31727,2011/12,0
temporal,train,30440,31728,2011/12,0
temporal,train,30441,31729,2011/12,0
temporal,train,30442,31730,2011/12,0
temporal,train,30443,31731,2011/12,0
temporal,train,30444,31732,2011/12,0
temporal,train,30445,31733,2011/12,0
temporal,train,30446,31734,2011/12,0
temporal,train,30447,31735,2011/12,1
temporal,train,30448,31736,2011/12,0
temporal,train,30449,31737,2011/12,1
temporal,train,30450,31738,2011/12,0
temporal,train,30451,31739,2011/12,0
temporal,train,30452,31740,2011/12,0
temporal,train,30453,31741,2011/12,0
temporal,train,30454,31742,2011/12,0
temporal,train,30455,31743,2011/12,0
temporal,train,30456,31744,2011/12,0
temporal,train,30457,31745,2011/12,0
temporal,train,30458,31746,2011/12,0
temporal,train,30459,31747,2011/12,0
temporal,train,30460,31748,2011/12,0
temporal,train,30461,31749,2011/12,1
temporal,train,30462,31750,2011/12,0
temporal,train,30463,31751,2011/12,0
temporal,train,30464,31752,2011/12,1
temporal,train,30465,31753,2011/12,1
temporal,train,30466,31754,2011/12,1
temporal,train,30467,31755,2011/12,1
temporal,train,30468,31756,2011/12,1
temporal,train,30469,31757,2011/12,0
temporal,train,30470,31758,2011/12,0
temporal,train,30471,31759,2011/12,0
temporal,train,30472,31760,2011/12,0
temporal,train,30473,31761,2011/12,0
temporal,train,30474,31762,2011/12,0
temporal,train,30475,31764,2011/12,0
temporal,train,30476,31765,2011/12,1
temporal,train,30477,31766,2011/12,0
temporal,train,30478,31767,2011/12,0
temporal,train,30479,31768,2011/12,1
temporal,train,30480,31769,2011/12,0
temporal,train,30481,31770,2011/12,0
temporal,train,30482,31771,2011/12,0
temporal,train,30483,31772,2011/12,0
temporal,train,30484,31773,2011/12,1
temporal,train,30485,31775,2011/12,0
temporal,train,30486,31776,2011/12,0
temporal,train,30487,31777,2011/12,0
temporal,train,30488,31778,2011/12,1
temporal,train,30489,31779,2011/12,0
temporal,train,30490,31780,2011/12,1
temporal,train,30491,31781,2011/12,1
temporal,train,30492,31782,2011/12,1
temporal,train,30493,31783,2011/12,0
temporal,train,30494,31784,2011/12,0
temporal,train,30495,31785,2011/12,0
temporal,train,30496,31786,2011/12,0
temporal,train,30497,31787,2011/12,0
temporal,train,30498,31788,2011/12,0
temporal,train,30499,31789,2011/12,0
temporal,train,30500,31790,2011/12,1
temporal,train,30501,31791,2011/12,0
temporal,train,30502,31792,2011/12,0
temporal,train,30503,31793,2011/12,0
temporal,train,30504,31794,2011/12,0
temporal,train,30505,31796,2011/12,1
temporal,train,30506,31797,2011/12,0
temporal,train,30507,31798,2011/12,1
temporal,train,30508,31799,2011/12,0
temporal,train,30509,31800,2011/12,0
temporal,train,30510,31801,2011/12,0
temporal,train,30511,31802,2011/12,0
temporal,train,30512,31803,2011/12,0
temporal,train,30513,31804,2011/12,0
temporal,train,30514,31805,2011/12,0
temporal,train,30515,31806,2011/12,0
temporal,train,30516,31807,2011/12,0
temporal,train,30517,31808,2011/12,0
temporal,train,30518,31809,2011/12,0
temporal,train,30519,31810,2011/12,0
temporal,train,30520,31811,2011/12,0
temporal,train,30521,31812,2011/12,0
temporal,train,30522,31813,2011/12,0
temporal,train,30523,31814,2011/12,0
temporal,train,30524,31816,2011/12,0
temporal,train,30525,31817,2011/12,0
temporal,train,30526,31818,2011/12,0
temporal,train,30527,31819,2011/12,0
temporal,train,30528,31820,2011/12,0
temporal,train,30529,31821,2011/12,0
temporal,train,30530,31822,2011/12,1
temporal,train,30531,31823,2011/12,1
temporal,train,30532,31824,2011/12,1
temporal,train,30533,31825,2011/12,0
temporal,train,30534,31826,2011/12,1
temporal,train,30535,31828,2011/12,0
temporal,train,30536,31829,2011/12,0
temporal,train,30537,31830,2011/12,0
temporal,train,30538,31831,2011/12,0
temporal,train,30539,31832,2011/12,0
temporal,train,30540,31834,2011/12,0
temporal,train,30541,31836,2011/12,0
temporal,train,30542,31837,2011/12,0
temporal,train,30543,31838,2011/12,0
temporal,train,30544,31839,2011/12,0
temporal,train,30545,31840,2011/12,0
temporal,train,30546,31841,2011/12,0
temporal,train,30547,31842,2011/12,1
temporal,train,30548,31843,2011/12,0
temporal,train,30549,31845,2011/12,1
temporal,train,30550,31846,2011/12,0
temporal,train,30551,31847,2011/12,0
temporal,train,30552,31848,2011/12,0
temporal,train,30553,31849,2011/12,0
temporal,train,30554,31850,2011/12,0
temporal,train,30555,31851,2011/12,0
temporal,train,30556,31852,2011/12,0
temporal,train,30557,31854,2011/12,0
temporal,train,30558,31855,2011/12,0
temporal,train,30559,31856,2011/12,0
temporal,train,30560,31857,2011/12,0
temporal,train,30561,31858,2011/12,0
temporal,train,30562,31860,2011/12,1
temporal,train,30563,31861,2011/12,0
temporal,train,30564,31862,2011/12,0
temporal,train,30565,31863,2011/12,1
temporal,train,30566,31864,2011/12,1
temporal,train,30567,31865,2011/12,1
temporal,train,30568,31866,2011/12,0
temporal,train,30569,31867,2011/12,1
temporal,train,30570,31868,2011/12,1
temporal,train,30571,31869,2011/12,1
temporal,train,30572,31870,2011/12,1
temporal,train,30573,31871,2011/12,0
temporal,train,30574,31872,2011/12,1
temporal,train,30575,31873,2011/12,1
temporal,train,30576,31874,2011/12,0
temporal,train,30577,31875,2011/12,1
temporal,train,30578,31876,2011/12,0
temporal,train,30579,31877,2011/12,0
temporal,train,30580,31878,2011/12,0
temporal,train,30581,31879,2011/12,0
temporal,train,30582,31880,2011/12,0
temporal,train,30583,31881,2011/12,0
temporal,train,30584,31882,2011/12,0
temporal,train,30585,31883,2011/12,0
temporal,train,30586,31884,2011/12,1
temporal,train,30587,31885,2011/12,1
temporal,train,30588,31886,2011/12,0
temporal,train,30589,31887,2011/12,1
temporal,train,30590,31888,2011/12,0
temporal,train,30591,31889,2011/12,0
temporal,train,30592,31890,2011/12,0
temporal,train,30593,31891,2011/12,0
temporal,train,30594,31892,2011/12,0
temporal,train,30595,31893,2011/12,0
temporal,train,30596,31894,2011/12,1
temporal,train,30597,31895,2011/12,0
temporal,train,30598,31896,2011/12,1
temporal,train,30599,31897,2011/12,1
temporal,train,30600,31898,2011/12,0
temporal,train,30601,31899,2011/12,1
temporal,train,30602,31900,2011/12,1
temporal,train,30603,31901,2011/12,1
temporal,train,30604,31902,2011/12,0
temporal,train,30605,31903,2011/12,1
temporal,train,30606,31904,2011/12,1
temporal,train,30607,31905,2011/12,0
temporal,train,30608,31906,2011/12,1
temporal,train,30609,31908,2011/12,1
temporal,train,30610,31909,2011/12,0
temporal,train,30611,31910,2011/12,0
temporal,train,30612,31911,2011/12,1
temporal,train,30613,31912,2011/12,0
temporal,train,30614,31913,2011/12,0
temporal,train,30615,31914,2011/12,0
temporal,train,30616,31915,2011/12,0
temporal,train,30617,31916,2011/12,0
temporal,train,30618,31917,2011/12,0
temporal,train,30619,31918,2011/12,0
temporal,train,30620,31919,2011/12,0
temporal,train,30621,31920,2011/12,0
temporal,train,30622,31921,2011/12,0
temporal,train,30623,31922,2011/12,0
temporal,train,30624,31923,2011/12,0
temporal,train,30625,31924,2011/12,1
temporal,train,30626,31925,2011/12,1
temporal,train,30627,31926,2011/12,0
temporal,train,30628,31927,2011/12,1
temporal,train,30629,31928,2011/12,0
temporal,train,30630,31929,2011/12,0
temporal,train,30631,31930,2011/12,0
temporal,train,30632,31931,2011/12,1
temporal,train,30633,31932,2011/12,0
temporal,train,30634,31933,2011/12,0
temporal,train,30635,31934,2011/12,0
temporal,train,30636,31935,2011/12,0
temporal,train,30637,31936,2011/12,0
temporal,train,30638,31937,2011/12,0
temporal,train,30639,31938,2011/12,0
temporal,train,30640,31939,2011/12,0
temporal,train,30641,31940,2011/12,0
temporal,train,30642,31941,2011/12,1
temporal,train,30643,31942,2011/12,1
temporal,train,30644,31943,2011/12,0
temporal,train,30645,31944,2011/12,0
temporal,train,30646,31945,2011/12,0
temporal,train,30647,31946,2011/12,1
temporal,train,30648,31948,2011/12,0
temporal,train,30649,31949,2011/12,0
temporal,train,30650,31950,2011/12,0
temporal,train,30651,31951,2011/12,0
temporal,train,30652,31952,2011/12,0
temporal,train,30653,31953,2011/12,0
temporal,train,30654,31954,2011/12,0
temporal,train,30655,31955,2011/12,0
temporal,train,30656,31956,2011/12,0
temporal,train,30657,31957,2011/12,0
temporal,train,30658,31958,2011/12,0
temporal,train,30659,31959,2011/12,0
temporal,train,30660,31960,2011/12,0
temporal,train,30661,31961,2011/12,0
temporal,train,30662,31962,2011/12,1
temporal,train,30663,31963,2011/12,0
temporal,train,30664,31964,2011/12,0
temporal,train,30665,31965,2011/12,0
temporal,train,30666,31966,2011/12,0
temporal,train,30667,31967,2011/12,0
temporal,train,30668,31968,2011/12,1
temporal,train,30669,31969,2011/12,0
temporal,train,30670,31970,2011/12,0
temporal,train,30671,31971,2011/12,0
temporal,train,30672,31972,2011/12,0
temporal,train,30673,31973,2011/12,0
temporal,train,30674,31974,2011/12,1
temporal,train,30675,31975,2011/12,0
temporal,train,30676,31976,2011/12,0
temporal,train,30677,31977,2011/12,0
temporal,train,30678,31978,2011/12,0
temporal,train,30679,31979,2011/12,0
temporal,train,30680,31980,2011/12,0
temporal,train,30681,31981,2011/12,1
temporal,train,30682,31982,2011/12,0
temporal,train,30683,31983,2011/12,0
temporal,train,30684,31984,2011/12,0
temporal,train,30685,31985,2011/12,1
temporal,train,30686,31986,2011/12,0
temporal,train,30687,31987,2011/12,0
temporal,train,30688,31988,2011/12,0
temporal,train,30689,31989,2011/12,0
temporal,train,30690,31990,2011/12,0
temporal,train,30691,31991,2011/12,0
temporal,train,30692,31992,2011/12,0
temporal,train,30693,31993,2011/12,0
temporal,train,30694,31994,2011/12,0
temporal,train,30695,31995,2011/12,1
temporal,train,30696,31996,2011/12,0
temporal,train,30697,31997,2011/12,0
temporal,train,30698,31998,2011/12,0
temporal,train,30699,31999,2011/12,0
temporal,train,30700,32000,2011/12,0
temporal,train,30701,32002,2011/12,0
temporal,train,30702,32003,2011/12,0
temporal,train,30703,32004,2011/12,0
temporal,train,30704,32005,2011/12,1
temporal,train,30705,32006,2011/12,0
temporal,train,30706,32007,2011/12,1
temporal,train,30707,32008,2011/12,1
temporal,train,30708,32009,2011/12,0
temporal,train,30709,32010,2011/12,0
temporal,train,30710,32011,2011/12,0
temporal,train,30711,32012,2011/12,1
temporal,train,30712,32013,2011/12,0
temporal,train,30713,32014,2011/12,0
temporal,train,30714,32015,2011/12,0
temporal,train,30715,32017,2011/12,1
temporal,train,30716,32018,2011/12,0
temporal,train,30717,32019,2011/12,0
temporal,train,30718,32020,2011/12,0
temporal,train,30719,32022,2011/12,1
temporal,train,30720,32023,2011/12,1
temporal,train,30721,32024,2011/12,1
temporal,train,30722,32025,2011/12,0
temporal,train,30723,32027,2011/12,0
temporal,train,30724,32028,2011/12,0
temporal,train,30725,32029,2011/12,0
temporal,train,30726,32030,2011/12,0
temporal,train,30727,32031,2011/12,0
temporal,train,30728,32032,2011/12,0
temporal,train,30729,32033,2011/12,1
temporal,train,30730,32034,2011/12,0
temporal,train,30731,32035,2011/12,0
temporal,train,30732,32036,2011/12,0
temporal,train,30733,32037,2011/12,0
temporal,train,30734,32038,2011/12,0
temporal,train,30735,32039,2011/12,1
temporal,train,30736,32040,2011/12,1
temporal,train,30737,32041,2011/12,0
temporal,train,30738,32042,2011/12,1
temporal,train,30739,32043,2011/12,0
temporal,train,30740,32044,2011/12,0
temporal,train,30741,32046,2011/12,0
temporal,train,30742,32047,2011/12,0
temporal,train,30743,32048,2011/12,1
temporal,train,30744,32049,2011/12,0
temporal,train,30745,32050,2011/12,0
temporal,train,30746,32051,2011/12,1
temporal,train,30747,32052,2011/12,0
temporal,train,30748,32053,2011/12,0
temporal,train,30749,32054,2011/12,1
temporal,train,30750,32055,2011/12,0
temporal,train,30751,32056,2011/12,0
temporal,train,30752,32057,2011/12,0
temporal,train,30753,32058,2011/12,0
temporal,train,30754,32059,2011/12,0
temporal,train,30755,32060,2011/12,0
temporal,train,30756,32061,2011/12,0
temporal,train,30757,32062,2011/12,0
temporal,train,30758,32063,2011/12,0
temporal,train,30759,32064,2011/12,0
temporal,train,30760,32065,2011/12,0
temporal,train,30761,32066,2011/12,0
temporal,train,30762,32067,2011/12,1
temporal,train,30763,32068,2011/12,1
temporal,train,30764,32069,2011/12,0
temporal,train,30765,32070,2011/12,0
temporal,train,30766,32071,2011/12,0
temporal,train,30767,32072,2011/12,1
temporal,train,30768,32073,2011/12,0
temporal,train,30769,32074,2011/12,0
temporal,train,30770,32075,2011/12,0
temporal,train,30771,32076,2011/12,0
temporal,train,30772,32078,2011/12,1
temporal,train,30773,32079,2011/12,0
temporal,train,30774,32080,2011/12,1
temporal,train,30775,32081,2011/12,0
temporal,train,30776,32082,2011/12,0
temporal,train,30777,32083,2011/12,1
temporal,train,30778,32084,2011/12,0
temporal,train,30779,32085,2011/12,0
temporal,train,30780,32086,2011/12,0
temporal,train,30781,32087,2011/12,0
temporal,train,30782,32088,2011/12,0
temporal,train,30783,32089,2011/12,0
temporal,train,30784,32090,2011/12,0
temporal,train,30785,32091,2011/12,0
temporal,train,30786,32093,2011/12,0
temporal,train,30787,32094,2011/12,0
temporal,train,30788,32095,2011/12,0
temporal,train,30789,32096,2011/12,0
temporal,train,30790,32097,2011/12,0
temporal,train,30791,32098,2011/12,0
temporal,train,30792,32099,2011/12,0
temporal,train,30793,32100,2011/12,0
temporal,train,30794,32101,2011/12,1
temporal,train,30795,32102,2011/12,0
temporal,train,30796,32103,2011/12,0
temporal,train,30797,32104,2011/12,0
temporal,train,30798,32105,2011/12,1
temporal,train,30799,32106,2011/12,0
temporal,train,30800,32107,2011/12,0
temporal,train,30801,32108,2011/12,1
temporal,train,30802,32109,2011/12,1
temporal,train,30803,32110,2011/12,0
temporal,train,30804,32111,2011/12,0
temporal,train,30805,32112,2011/12,0
temporal,train,30806,32113,2011/12,1
temporal,train,30807,32114,2011/12,1
temporal,train,30808,32115,2011/12,0
temporal,train,30809,32116,2011/12,1
temporal,train,30810,32117,2011/12,0
temporal,train,30811,32118,2011/12,0
temporal,train,30812,32119,2011/12,0
temporal,train,30813,32120,2011/12,0
temporal,train,30814,32121,2011/12,1
temporal,train,30815,32122,2011/12,0
temporal,train,30816,32123,2011/12,1
temporal,train,30817,32124,2011/12,0
temporal,train,30818,32125,2011/12,1
temporal,train,30819,32126,2011/12,1
temporal,train,30820,32127,2011/12,0
temporal,train,30821,32128,2011/12,0
temporal,train,30822,32129,2011/12,1
temporal,train,30823,32130,2011/12,1
temporal,train,30824,32131,2011/12,0
temporal,train,30825,32132,2011/12,0
temporal,train,30826,32134,2011/12,0
temporal,train,30827,32135,2011/12,0
temporal,train,30828,32136,2011/12,0
temporal,train,30829,32137,2011/12,0
temporal,train,30830,32138,2011/12,0
temporal,train,30831,32139,2011/12,1
temporal,train,30832,32140,2011/12,1
temporal,train,30833,32141,2011/12,1
temporal,train,30834,32142,2011/12,0
temporal,train,30835,32143,2011/12,1
temporal,train,30836,32144,2011/12,1
temporal,train,30837,32145,2011/12,1
temporal,train,30838,32146,2011/12,1
temporal,train,30839,32147,2011/12,1
temporal,train,30840,32148,2011/12,1
temporal,train,30841,32149,2011/12,0
temporal,train,30842,32150,2011/12,1
temporal,train,30843,32151,2011/12,0
temporal,train,30844,32152,2011/12,0
temporal,train,30845,32153,2011/12,1
temporal,train,30846,32154,2011/12,1
temporal,train,30847,32155,2011/12,0
temporal,train,30848,32156,2011/12,1
temporal,train,30849,32157,2011/12,1
temporal,train,30850,32158,2011/12,0
temporal,train,30851,32159,2011/12,0
temporal,train,30852,32160,2011/12,1
temporal,train,30853,32161,2011/12,0
temporal,train,30854,32162,2011/12,0
temporal,train,30855,32163,2011/12,0
temporal,train,30856,32164,2011/12,0
temporal,train,30857,32165,2011/12,0
temporal,train,30858,32166,2011/12,1
temporal,train,30859,32167,2011/12,1
temporal,train,30860,32168,2011/12,1
temporal,train,30861,32169,2011/12,0
temporal,train,30862,32170,2011/12,1
temporal,train,30863,32171,2011/12,0
temporal,train,30864,32172,2011/12,1
temporal,train,30865,32173,2011/12,0
temporal,train,30866,32174,2011/12,1
temporal,train,30867,32175,2011/12,1
temporal,train,30868,32176,2011/12,0
temporal,train,30869,32177,2011/12,0
temporal,train,30870,32178,2011/12,0
temporal,train,30871,32179,2011/12,1
temporal,train,30872,32180,2011/12,0
temporal,train,30873,32181,2011/12,1
temporal,train,30874,32182,2011/12,1
temporal,train,30875,32183,2011/12,0
temporal,train,30876,32184,2011/12,1
temporal,train,30877,32185,2011/12,0
temporal,train,30878,32186,2011/12,0
temporal,train,30879,32187,2011/12,0
temporal,train,30880,32188,2011/12,0
temporal,train,30881,32189,2011/12,0
temporal,train,30882,32190,2011/12,1
temporal,train,30883,32191,2011/12,0
temporal,train,30884,32192,2011/12,0
temporal,train,30885,32193,2011/12,0
temporal,train,30886,32195,2011/12,0
temporal,train,30887,32196,2011/12,0
temporal,train,30888,32197,2011/12,0
